Date,Allocation
2016-05-19,"{""SQQQ"": 73.46105813213396, ""TQQQ"": 26.538941867866058}"
2016-05-20,"{""SQQQ"": 63.02792015181632, ""TQQQ"": 36.97207984818368}"
2016-05-23,"{""SQQQ"": 64.29718935103335, ""TQQQ"": 35.70281064896666}"
2016-05-24,"{""SQQQ"": 44.87422946539187, ""TQQQ"": 55.12577053460813}"
2016-05-25,"{""SQQQ"": 38.13153733941041, ""TQQQ"": 61.86846266058959}"
2016-05-26,"{""SQQQ"": 35.53812801675013, ""TQQQ"": 64.46187198324988}"
2016-05-27,"{""SQQQ"": 30.75028335642176, ""TQQQ"": 69.24971664357824}"
2016-05-31,"{""SQQQ"": 29.36707431518184, ""TQQQ"": 70.63292568481816}"
2016-06-01,"{""SQQQ"": 29.757968877483908, ""TQQQ"": 70.2420311225161}"
2016-06-02,"{""SQQQ"": 28.095440633928348, ""TQQQ"": 71.90455936607165}"
2016-06-03,"{""SQQQ"": 33.43554426860946, ""TQQQ"": 66.56445573139054}"
2016-06-06,"{""SQQQ"": 30.34202874992137, ""TQQQ"": 69.65797125007863}"
2016-06-07,"{""SQQQ"": 33.50456462942958, ""TQQQ"": 66.49543537057042}"
2016-06-08,"{""SQQQ"": 32.04012779175343, ""TQQQ"": 67.95987220824658}"
2016-06-09,"{""SQQQ"": 33.85685972740459, ""TQQQ"": 66.14314027259542}"
2016-06-10,"{""SQQQ"": 45.34210778849771, ""TQQQ"": 54.65789221150229}"
2016-06-13,"{""SQQQ"": 53.31029848073372, ""TQQQ"": 46.689701519266286}"
2016-06-14,"{""SQQQ"": 52.958711021475644, ""TQQQ"": 47.04128897852435}"
2016-06-15,"{""SQQQ"": 55.60834675691244, ""TQQQ"": 44.39165324308755}"
2016-06-16,"{""SQQQ"": 52.16791449582576, ""TQQQ"": 47.83208550417424}"
2016-06-17,"{""SQQQ"": 66.02029533259122, ""TQQQ"": 33.979704667408775}"
2016-06-20,"{""SQQQ"": 59.48892958215425, ""TQQQ"": 40.51107041784575}"
2016-06-21,"{""SQQQ"": 56.14223340486939, ""TQQQ"": 43.857766595130606}"
2016-06-22,"{""SQQQ"": 58.130773487718756, ""TQQQ"": 41.869226512281244}"
2016-06-23,"{""SQQQ"": 43.5731624447535, ""TQQQ"": 56.4268375552465}"
2016-06-24,"{""SQQQ"": 83.77164605490742, ""TQQQ"": 16.228353945092575}"
2016-06-27,"{""SQQQ"": 100.0}"
2016-06-28,"{""SQQQ"": 79.46644357687303, ""TQQQ"": 20.53355642312696}"
2016-06-29,"{""SQQQ"": 61.58377304288947, ""TQQQ"": 38.41622695711054}"
2016-06-30,"{""SQQQ"": 49.56438047084137, ""TQQQ"": 50.43561952915863}"
2016-07-01,"{""SQQQ"": 44.0567209713378, ""TQQQ"": 55.9432790286622}"
2016-07-05,"{""SQQQ"": 49.91243644655923, ""TQQQ"": 50.08756355344077}"
2016-07-06,"{""SQQQ"": 41.58724391402786, ""TQQQ"": 58.41275608597214}"
2016-07-07,"{""SQQQ"": 38.63801513689148, ""TQQQ"": 61.36198486310852}"
2016-07-08,"{""SQQQ"": 23.50709717788937, ""TQQQ"": 76.49290282211064}"
2016-07-11,"{""SQQQ"": 18.53410340522368, ""TQQQ"": 81.46589659477632}"
2016-07-12,"{""SQQQ"": 14.436001903289075, ""TQQQ"": 85.56399809671092}"
2016-07-13,"{""SQQQ"": 17.808552443422553, ""TQQQ"": 82.19144755657744}"
2016-07-14,"{""SQQQ"": 11.956330192861575, ""TQQQ"": 88.04366980713843}"
2016-07-15,"{""SQQQ"": 14.921836499520303, ""TQQQ"": 85.0781635004797}"
2016-07-18,"{""SQQQ"": 9.516611842713807, ""TQQQ"": 90.4833881572862}"
2016-07-19,"{""SQQQ"": 14.564011877902194, ""TQQQ"": 85.43598812209781}"
2016-07-20,"{""SQQQ"": 3.9220082335509554, ""TQQQ"": 96.07799176644905}"
2016-07-21,"{""SQQQ"": 7.446259451368897, ""TQQQ"": 92.5537405486311}"
2016-07-22,"{""SQQQ"": 4.519432371885124, ""TQQQ"": 95.48056762811487}"
2016-07-25,"{""SQQQ"": 5.9207382081541855, ""TQQQ"": 94.07926179184581}"
2016-07-26,"{""SQQQ"": 6.3163371870003315, ""TQQQ"": 93.68366281299967}"
2016-07-27,"{""SQQQ"": 0.5612829324169955, ""TQQQ"": 99.438717067583}"
2016-07-28,"{""cash"": 100.0}"
2016-07-29,"{""cash"": 100.0}"
2016-08-01,"{""cash"": 100.0}"
2016-08-02,"{""SQQQ"": 4.3404427262500045, ""TQQQ"": 95.65955727375}"
2016-08-03,"{""SQQQ"": 2.599874617264808, ""TQQQ"": 97.4001253827352}"
2016-08-04,"{""SQQQ"": 0.9759797907940793, ""TQQQ"": 99.02402020920591}"
2016-08-05,"{""cash"": 100.0}"
2016-08-08,"{""cash"": 100.0}"
2016-08-09,"{""cash"": 100.0}"
2016-08-10,"{""cash"": 100.0}"
2016-08-11,"{""cash"": 100.0}"
2016-08-12,"{""cash"": 100.0}"
2016-08-15,"{""cash"": 100.0}"
2016-08-16,"{""cash"": 100.0}"
2016-08-17,"{""cash"": 100.0}"
2016-08-18,"{""cash"": 100.0}"
2016-08-19,"{""SQQQ"": 1.0896317179039383, ""TQQQ"": 98.91036828209606}"
2016-08-22,"{""SQQQ"": 1.8619664138290193, ""TQQQ"": 98.13803358617098}"
2016-08-23,"{""SQQQ"": 1.7707491404518994, ""TQQQ"": 98.2292508595481}"
2016-08-24,"{""SQQQ"": 10.177858219351377, ""TQQQ"": 89.82214178064862}"
2016-08-25,"{""SQQQ"": 13.511698844789032, ""TQQQ"": 86.48830115521096}"
2016-08-26,"{""SQQQ"": 13.610952764029783, ""TQQQ"": 86.38904723597022}"
2016-08-29,"{""SQQQ"": 14.112635911470994, ""TQQQ"": 85.88736408852901}"
2016-08-30,"{""SQQQ"": 19.198044927038683, ""TQQQ"": 80.80195507296132}"
2016-08-31,"{""SQQQ"": 21.886329745507094, ""TQQQ"": 78.1136702544929}"
2016-09-01,"{""SQQQ"": 20.9633152125982, ""TQQQ"": 79.0366847874018}"
2016-09-02,"{""SQQQ"": 19.130268610870814, ""TQQQ"": 80.86973138912919}"
2016-09-06,"{""SQQQ"": 15.171279571554974, ""TQQQ"": 84.82872042844502}"
2016-09-07,"{""SQQQ"": 17.403017713427694, ""TQQQ"": 82.59698228657231}"
2016-09-08,"{""SQQQ"": 25.73836527248673, ""TQQQ"": 74.26163472751327}"
2016-09-09,"{""SQQQ"": 52.915655498716795, ""TQQQ"": 47.08434450128321}"
2016-09-12,"{""SQQQ"": 36.57541458278496, ""TQQQ"": 63.42458541721504}"
2016-09-13,"{""SQQQ"": 46.90095234778968, ""TQQQ"": 53.09904765221032}"
2016-09-14,"{""SQQQ"": 43.588450866810966, ""TQQQ"": 56.411549133189034}"
2016-09-15,"{""SQQQ"": 29.598921106802855, ""TQQQ"": 70.40107889319714}"
2016-09-16,"{""SQQQ"": 34.16500148176907, ""TQQQ"": 65.83499851823093}"
2016-09-19,"{""SQQQ"": 39.7188835666595, ""TQQQ"": 60.2811164333405}"
2016-09-20,"{""SQQQ"": 38.87712963539385, ""TQQQ"": 61.12287036460615}"
2016-09-21,"{""SQQQ"": 30.108267954550914, ""TQQQ"": 69.89173204544909}"
2016-09-22,"{""SQQQ"": 23.385473357011342, ""TQQQ"": 76.61452664298865}"
2016-09-23,"{""SQQQ"": 31.0564550034807, ""TQQQ"": 68.94354499651931}"
2016-09-26,"{""SQQQ"": 40.5493105644591, ""TQQQ"": 59.4506894355409}"
2016-09-27,"{""SQQQ"": 31.60982001905407, ""TQQQ"": 68.39017998094593}"
2016-09-28,"{""SQQQ"": 31.0413921874115, ""TQQQ"": 68.9586078125885}"
2016-09-29,"{""SQQQ"": 39.19161075380675, ""TQQQ"": 60.80838924619325}"
2016-09-30,"{""SQQQ"": 32.60674226666246, ""TQQQ"": 67.39325773333753}"
2016-10-03,"{""SQQQ"": 34.91725306563731, ""TQQQ"": 65.08274693436269}"
2016-10-04,"{""SQQQ"": 37.27654343814076, ""TQQQ"": 62.72345656185924}"
2016-10-05,"{""SQQQ"": 34.55059543154678, ""TQQQ"": 65.44940456845322}"
2016-10-06,"{""SQQQ"": 35.7837079275869, ""TQQQ"": 64.2162920724131}"
2016-10-07,"{""SQQQ"": 38.609147531013896, ""TQQQ"": 61.390852468986104}"
2016-10-10,"{""SQQQ"": 32.89633839267565, ""TQQQ"": 67.10366160732436}"
2016-10-11,"{""SQQQ"": 47.69433858578134, ""TQQQ"": 52.30566141421866}"
2016-10-12,"{""SQQQ"": 48.9679202313225, ""TQQQ"": 51.0320797686775}"
2016-10-13,"{""SQQQ"": 52.83272591458164, ""TQQQ"": 47.16727408541836}"
2016-10-14,"{""SQQQ"": 51.889147292108504, ""TQQQ"": 48.110852707891496}"
2016-10-17,"{""SQQQ"": 54.6239463131188, ""TQQQ"": 45.3760536868812}"
2016-10-18,"{""SQQQ"": 45.965109361389636, ""TQQQ"": 54.034890638610364}"
2016-10-19,"{""SQQQ"": 46.2094742690796, ""TQQQ"": 53.7905257309204}"
2016-10-20,"{""SQQQ"": 47.58876004328303, ""TQQQ"": 52.41123995671697}"
2016-10-21,"{""SQQQ"": 44.016403776889575, ""TQQQ"": 55.983596223110425}"
2016-10-24,"{""SQQQ"": 32.33065099842464, ""TQQQ"": 67.66934900157537}"
2016-10-25,"{""SQQQ"": 35.82383829027943, ""TQQQ"": 64.17616170972057}"
2016-10-26,"{""SQQQ"": 42.94756892844928, ""TQQQ"": 57.05243107155072}"
2016-10-27,"{""SQQQ"": 47.64261338008379, ""TQQQ"": 52.35738661991621}"
2016-10-28,"{""SQQQ"": 53.90811171480312, ""TQQQ"": 46.09188828519687}"
2016-10-31,"{""SQQQ"": 54.79855107248213, ""TQQQ"": 45.20144892751787}"
2016-11-01,"{""SQQQ"": 62.07978275119403, ""TQQQ"": 37.92021724880597}"
2016-11-02,"{""SQQQ"": 69.59949378903676, ""TQQQ"": 30.40050621096324}"
2016-11-03,"{""SQQQ"": 78.7680290100063, ""TQQQ"": 21.231970989993695}"
2016-11-04,"{""SQQQ"": 81.68773954198893, ""TQQQ"": 18.31226045801106}"
2016-11-07,"{""SQQQ"": 58.598568098852, ""TQQQ"": 41.40143190114801}"
2016-11-08,"{""SQQQ"": 52.14830096673552, ""TQQQ"": 47.85169903326448}"
2016-11-09,"{""SQQQ"": 47.731065649084016, ""TQQQ"": 52.268934350915984}"
2016-11-10,"{""SQQQ"": 63.8095644020118, ""TQQQ"": 36.1904355979882}"
2016-11-11,"{""SQQQ"": 63.225203595836646, ""TQQQ"": 36.774796404163354}"
2016-11-14,"{""SQQQ"": 72.78546656727077, ""TQQQ"": 27.214533432729226}"
2016-11-15,"{""SQQQ"": 58.948133587239305, ""TQQQ"": 41.051866412760695}"
2016-11-16,"{""SQQQ"": 52.889359545211725, ""TQQQ"": 47.110640454788275}"
2016-11-17,"{""SQQQ"": 45.7269332896468, ""TQQQ"": 54.2730667103532}"
2016-11-18,"{""SQQQ"": 50.0, ""TQQQ"": 50.0}"
2016-11-21,"{""SQQQ"": 39.97648848037829, ""TQQQ"": 60.02351151962171}"
2016-11-22,"{""SQQQ"": 37.53071315869302, ""TQQQ"": 62.46928684130698}"
2016-11-23,"{""SQQQ"": 42.06322171884046, ""TQQQ"": 57.93677828115954}"
2016-11-25,"{""SQQQ"": 39.02693203645421, ""TQQQ"": 60.97306796354579}"
2016-11-28,"{""SQQQ"": 41.53869726582451, ""TQQQ"": 58.46130273417549}"
2016-11-29,"{""SQQQ"": 38.42061552495254, ""TQQQ"": 61.57938447504746}"
2016-11-30,"{""SQQQ"": 50.75896032645508, ""TQQQ"": 49.24103967354491}"
2016-12-01,"{""SQQQ"": 67.58322579327114, ""TQQQ"": 32.41677420672885}"
2016-12-02,"{""SQQQ"": 65.05692126076809, ""TQQQ"": 34.9430787392319}"
2016-12-05,"{""SQQQ"": 57.09872441068311, ""TQQQ"": 42.90127558931689}"
2016-12-06,"{""SQQQ"": 54.63515217613575, ""TQQQ"": 45.364847823864245}"
2016-12-07,"{""SQQQ"": 42.00076345504306, ""TQQQ"": 57.99923654495694}"
2016-12-08,"{""SQQQ"": 40.18904451825435, ""TQQQ"": 59.81095548174565}"
2016-12-09,"{""SQQQ"": 32.552444037828806, ""TQQQ"": 67.4475559621712}"
2016-12-12,"{""SQQQ"": 37.19383695950297, ""TQQQ"": 62.80616304049703}"
2016-12-13,"{""SQQQ"": 24.750244390930032, ""TQQQ"": 75.24975560906996}"
2016-12-14,"{""SQQQ"": 27.199595476694093, ""TQQQ"": 72.8004045233059}"
2016-12-15,"{""SQQQ"": 25.862908263392292, ""TQQQ"": 74.1370917366077}"
2016-12-16,"{""SQQQ"": 32.82182278601636, ""TQQQ"": 67.17817721398363}"
2016-12-19,"{""SQQQ"": 28.933865062405594, ""TQQQ"": 71.0661349375944}"
2016-12-20,"{""SQQQ"": 25.252636073080424, ""TQQQ"": 74.74736392691958}"
2016-12-21,"{""SQQQ"": 26.529892297622304, ""TQQQ"": 73.4701077023777}"
2016-12-22,"{""SQQQ"": 29.8883535979201, ""TQQQ"": 70.1116464020799}"
2016-12-23,"{""SQQQ"": 29.76341109233426, ""TQQQ"": 70.23658890766575}"
2016-12-27,"{""SQQQ"": 25.138885824225486, ""TQQQ"": 74.86111417577452}"
2016-12-28,"{""SQQQ"": 33.644324711303156, ""TQQQ"": 66.35567528869684}"
2016-12-29,"{""SQQQ"": 35.40475269823817, ""TQQQ"": 64.59524730176183}"
2016-12-30,"{""SQQQ"": 45.942052578653346, ""TQQQ"": 54.057947421346654}"
2017-01-03,"{""SQQQ"": 37.2688128295105, ""TQQQ"": 62.7311871704895}"
2017-01-04,"{""SQQQ"": 32.11132463641388, ""TQQQ"": 67.88867536358612}"
2017-01-05,"{""SQQQ"": 26.574995256038314, ""TQQQ"": 73.42500474396168}"
2017-01-06,"{""SQQQ"": 18.07440499375096, ""TQQQ"": 81.92559500624904}"
2017-01-09,"{""SQQQ"": 15.379518796127279, ""TQQQ"": 84.62048120387273}"
2017-01-10,"{""SQQQ"": 13.929458595225675, ""TQQQ"": 86.07054140477433}"
2017-01-11,"{""SQQQ"": 12.162472632916266, ""TQQQ"": 87.83752736708374}"
2017-01-12,"{""SQQQ"": 14.772913301840996, ""TQQQ"": 85.227086698159}"
2017-01-13,"{""SQQQ"": 12.463252150929193, ""TQQQ"": 87.5367478490708}"
2017-01-17,"{""SQQQ"": 16.90701742276415, ""TQQQ"": 83.09298257723586}"
2017-01-18,"{""SQQQ"": 16.36700443105643, ""TQQQ"": 83.63299556894357}"
2017-01-19,"{""SQQQ"": 18.489069777199717, ""TQQQ"": 81.51093022280028}"
2017-01-20,"{""SQQQ"": 17.41909256263463, ""TQQQ"": 82.58090743736537}"
2017-01-23,"{""SQQQ"": 17.660795895092974, ""TQQQ"": 82.33920410490703}"
2017-01-24,"{""SQQQ"": 11.928165529424161, ""TQQQ"": 88.07183447057584}"
2017-01-25,"{""SQQQ"": 3.166387755988209, ""TQQQ"": 96.83361224401179}"
2017-01-26,"{""SQQQ"": 3.7844340731626347, ""TQQQ"": 96.21556592683737}"
2017-01-27,"{""SQQQ"": 3.7304713829929836, ""TQQQ"": 96.26952861700701}"
2017-01-30,"{""SQQQ"": 13.367613526826972, ""TQQQ"": 86.63238647317303}"
2017-01-31,"{""SQQQ"": 16.75867632242445, ""TQQQ"": 83.24132367757555}"
2017-02-01,"{""SQQQ"": 10.942512006020866, ""TQQQ"": 89.05748799397914}"
2017-02-02,"{""SQQQ"": 13.227479065886637, ""TQQQ"": 86.77252093411336}"
2017-02-03,"{""SQQQ"": 11.473399795949158, ""TQQQ"": 88.52660020405084}"
2017-02-06,"{""SQQQ"": 11.421636718898231, ""TQQQ"": 88.57836328110177}"
2017-02-07,"{""SQQQ"": 8.974249004914014, ""TQQQ"": 91.02575099508599}"
2017-02-08,"{""SQQQ"": 8.563290159110903, ""TQQQ"": 91.4367098408891}"
2017-02-09,"{""SQQQ"": 6.222032113714104, ""TQQQ"": 93.7779678862859}"
2017-02-10,"{""SQQQ"": 4.217548379041258, ""TQQQ"": 95.78245162095874}"
2017-02-13,"{""SQQQ"": 0.12972699928827103, ""TQQQ"": 99.87027300071173}"
2017-02-14,"{""cash"": 100.0}"
2017-02-15,"{""cash"": 100.0}"
2017-02-16,"{""cash"": 100.0}"
2017-02-17,"{""cash"": 100.0}"
2017-02-21,"{""cash"": 100.0}"
2017-02-22,"{""cash"": 100.0}"
2017-02-23,"{""cash"": 100.0}"
2017-02-24,"{""cash"": 100.0}"
2017-02-27,"{""cash"": 100.0}"
2017-02-28,"{""SQQQ"": 4.570686145949876, ""TQQQ"": 95.42931385405012}"
2017-03-01,"{""cash"": 100.0}"
2017-03-02,"{""SQQQ"": 2.199251284600079, ""TQQQ"": 97.80074871539992}"
2017-03-03,"{""SQQQ"": 2.109944032508193, ""TQQQ"": 97.8900559674918}"
2017-03-06,"{""SQQQ"": 6.1296425307264535, ""TQQQ"": 93.87035746927354}"
2017-03-07,"{""SQQQ"": 9.556383684721082, ""TQQQ"": 90.44361631527892}"
2017-03-08,"{""SQQQ"": 9.482982406686435, ""TQQQ"": 90.51701759331357}"
2017-03-09,"{""SQQQ"": 10.446569958598884, ""TQQQ"": 89.55343004140111}"
2017-03-10,"{""SQQQ"": 7.824096706813222, ""TQQQ"": 92.17590329318678}"
2017-03-13,"{""SQQQ"": 8.01647655259824, ""TQQQ"": 91.98352344740177}"
2017-03-14,"{""SQQQ"": 12.453171230807826, ""TQQQ"": 87.54682876919217}"
2017-03-15,"{""SQQQ"": 8.290596132664696, ""TQQQ"": 91.70940386733531}"
2017-03-16,"{""SQQQ"": 11.04346073163206, ""TQQQ"": 88.95653926836793}"
2017-03-17,"{""SQQQ"": 15.435386480075042, ""TQQQ"": 84.56461351992496}"
2017-03-20,"{""SQQQ"": 16.268365332404166, ""TQQQ"": 83.73163466759583}"
2017-03-21,"{""SQQQ"": 33.2176842065665, ""TQQQ"": 66.7823157934335}"
2017-03-22,"{""SQQQ"": 27.65908820527582, ""TQQQ"": 72.34091179472418}"
2017-03-23,"{""SQQQ"": 31.47757280688178, ""TQQQ"": 68.52242719311822}"
2017-03-24,"{""SQQQ"": 30.592530591593604, ""TQQQ"": 69.4074694084064}"
2017-03-27,"{""SQQQ"": 30.241148755187584, ""TQQQ"": 69.75885124481242}"
2017-03-28,"{""SQQQ"": 25.35621499373858, ""TQQQ"": 74.64378500626142}"
2017-03-29,"{""SQQQ"": 22.11858040695338, ""TQQQ"": 77.88141959304662}"
2017-03-30,"{""SQQQ"": 21.91399485956982, ""TQQQ"": 78.08600514043019}"
2017-03-31,"{""SQQQ"": 24.108868053854003, ""TQQQ"": 75.89113194614599}"
2017-04-03,"{""SQQQ"": 26.164445504353118, ""TQQQ"": 73.83555449564689}"
2017-04-04,"{""SQQQ"": 25.98941041299101, ""TQQQ"": 74.010589587009}"
2017-04-05,"{""SQQQ"": 31.391670733892152, ""TQQQ"": 68.60832926610784}"
2017-04-06,"{""SQQQ"": 31.890503662170076, ""TQQQ"": 68.10949633782992}"
2017-04-07,"{""SQQQ"": 33.435940279366235, ""TQQQ"": 66.56405972063376}"
2017-04-10,"{""SQQQ"": 34.024663677130185, ""TQQQ"": 65.97533632286982}"
2017-04-11,"{""SQQQ"": 39.44524866969504, ""TQQQ"": 60.55475133030496}"
2017-04-12,"{""SQQQ"": 44.50416030147194, ""TQQQ"": 55.49583969852806}"
2017-04-13,"{""SQQQ"": 49.26440213093009, ""TQQQ"": 50.73559786906991}"
2017-04-17,"{""SQQQ"": 41.925276202194794, ""TQQQ"": 58.074723797805206}"
2017-04-18,"{""SQQQ"": 44.323573190341726, ""TQQQ"": 55.676426809658274}"
2017-04-19,"{""SQQQ"": 43.58720074496929, ""TQQQ"": 56.41279925503071}"
2017-04-20,"{""SQQQ"": 36.141692283445835, ""TQQQ"": 63.858307716554165}"
2017-04-21,"{""SQQQ"": 37.310230543805744, ""TQQQ"": 62.689769456194256}"
2017-04-24,"{""SQQQ"": 26.207455231504383, ""TQQQ"": 73.79254476849562}"
2017-04-25,"{""SQQQ"": 20.020315903142418, ""TQQQ"": 79.97968409685758}"
2017-04-26,"{""SQQQ"": 22.54116844017018, ""TQQQ"": 77.45883155982982}"
2017-04-27,"{""SQQQ"": 17.50627806103028, ""TQQQ"": 82.49372193896973}"
2017-04-28,"{""SQQQ"": 16.73356443471382, ""TQQQ"": 83.26643556528617}"
2017-05-01,"{""SQQQ"": 8.793649347395338, ""TQQQ"": 91.20635065260466}"
2017-05-02,"{""SQQQ"": 8.252752636600324, ""TQQQ"": 91.74724736339968}"
2017-05-03,"{""SQQQ"": 12.618819240193368, ""TQQQ"": 87.38118075980663}"
2017-05-04,"{""SQQQ"": 13.267406919624424, ""TQQQ"": 86.73259308037558}"
2017-05-05,"{""SQQQ"": 10.667616256740253, ""TQQQ"": 89.33238374325974}"
2017-05-08,"{""SQQQ"": 9.591962494864624, ""TQQQ"": 90.40803750513537}"
2017-05-09,"{""SQQQ"": 7.211345540560565, ""TQQQ"": 92.78865445943943}"
2017-05-10,"{""SQQQ"": 7.925282195611305, ""TQQQ"": 92.0747178043887}"
2017-05-11,"{""SQQQ"": 9.827455678655772, ""TQQQ"": 90.17254432134423}"
2017-05-12,"{""SQQQ"": 8.720127001116873, ""TQQQ"": 91.27987299888312}"
2017-05-15,"{""SQQQ"": 6.6707157582737375, ""TQQQ"": 93.32928424172626}"
2017-05-16,"{""SQQQ"": 3.712950716918484, ""TQQQ"": 96.28704928308152}"
2017-05-17,"{""SQQQ"": 31.17877615598763, ""TQQQ"": 68.82122384401237}"
2017-05-18,"{""SQQQ"": 23.26707479531198, ""TQQQ"": 76.73292520468802}"
2017-05-19,"{""SQQQ"": 20.005532379371704, ""TQQQ"": 79.9944676206283}"
2017-05-22,"{""SQQQ"": 12.513684543821135, ""TQQQ"": 87.48631545617886}"
2017-05-23,"{""SQQQ"": 12.634864181028371, ""TQQQ"": 87.36513581897162}"
2017-05-24,"{""SQQQ"": 9.179203549712234, ""TQQQ"": 90.82079645028777}"
2017-05-25,"{""SQQQ"": 1.699303612880032, ""TQQQ"": 98.30069638711997}"
2017-05-26,"{""SQQQ"": 1.2765227108258448, ""TQQQ"": 98.72347728917416}"
2017-05-30,"{""SQQQ"": 1.887892735997676, ""TQQQ"": 98.11210726400232}"
2017-05-31,"{""SQQQ"": 3.7306223087570367, ""TQQQ"": 96.26937769124297}"
2017-06-01,"{""SQQQ"": 1.5247523580892097, ""TQQQ"": 98.47524764191078}"
2017-06-02,"{""cash"": 100.0}"
2017-06-05,"{""cash"": 100.0}"
2017-06-06,"{""cash"": 100.0}"
2017-06-07,"{""cash"": 100.0}"
2017-06-08,"{""cash"": 100.0}"
2017-06-09,"{""SQQQ"": 25.923103836463902, ""TQQQ"": 74.0768961635361}"
2017-06-12,"{""SQQQ"": 32.419758430721224, ""TQQQ"": 67.58024156927877}"
2017-06-13,"{""SQQQ"": 25.352663031331847, ""TQQQ"": 74.64733696866816}"
2017-06-14,"{""SQQQ"": 30.916999600187943, ""TQQQ"": 69.08300039981205}"
2017-06-15,"{""SQQQ"": 36.41950832672477, ""TQQQ"": 63.58049167327523}"
2017-06-16,"{""SQQQ"": 44.46841110279314, ""TQQQ"": 55.53158889720686}"
2017-06-19,"{""SQQQ"": 28.898644835070286, ""TQQQ"": 71.10135516492971}"
2017-06-20,"{""SQQQ"": 37.98720689119045, ""TQQQ"": 62.01279310880955}"
2017-06-21,"{""SQQQ"": 29.25419596403763, ""TQQQ"": 70.74580403596237}"
2017-06-22,"{""SQQQ"": 30.912490217107845, ""TQQQ"": 69.08750978289216}"
2017-06-23,"{""SQQQ"": 28.52714569356265, ""TQQQ"": 71.47285430643736}"
2017-06-26,"{""SQQQ"": 34.79834689247588, ""TQQQ"": 65.20165310752412}"
2017-06-27,"{""SQQQ"": 54.16495232320606, ""TQQQ"": 45.83504767679394}"
2017-06-28,"{""SQQQ"": 41.073578455474035, ""TQQQ"": 58.926421544525965}"
2017-06-29,"{""SQQQ"": 59.46311344931844, ""TQQQ"": 40.53688655068156}"
2017-06-30,"{""SQQQ"": 59.823312805718956, ""TQQQ"": 40.176687194281044}"
2017-07-03,"{""SQQQ"": 70.7715560466564, ""TQQQ"": 29.228443953343596}"
2017-07-05,"{""SQQQ"": 61.61101795580489, ""TQQQ"": 38.38898204419511}"
2017-07-06,"{""SQQQ"": 70.69044846079753, ""TQQQ"": 29.309551539202477}"
2017-07-07,"{""SQQQ"": 60.523562316391086, ""TQQQ"": 39.476437683608914}"
2017-07-10,"{""SQQQ"": 54.472296329498946, ""TQQQ"": 45.527703670501054}"
2017-07-11,"{""SQQQ"": 52.10951377789672, ""TQQQ"": 47.89048622210327}"
2017-07-12,"{""SQQQ"": 40.769592906178765, ""TQQQ"": 59.230407093821235}"
2017-07-13,"{""SQQQ"": 39.06433579073767, ""TQQQ"": 60.93566420926233}"
2017-07-14,"{""SQQQ"": 31.85180406829219, ""TQQQ"": 68.14819593170782}"
2017-07-17,"{""SQQQ"": 32.10154632899066, ""TQQQ"": 67.89845367100934}"
2017-07-18,"{""SQQQ"": 26.1888404154214, ""TQQQ"": 73.8111595845786}"
2017-07-19,"{""SQQQ"": 21.080129905602483, ""TQQQ"": 78.91987009439751}"
2017-07-20,"{""SQQQ"": 20.581301144084406, ""TQQQ"": 79.4186988559156}"
2017-07-21,"{""SQQQ"": 21.847333998638106, ""TQQQ"": 78.1526660013619}"
2017-07-24,"{""SQQQ"": 18.08914272021086, ""TQQQ"": 81.91085727978914}"
2017-07-25,"{""SQQQ"": 21.577280637120488, ""TQQQ"": 78.4227193628795}"
2017-07-26,"{""SQQQ"": 19.08317538615777, ""TQQQ"": 80.91682461384224}"
2017-07-27,"{""SQQQ"": 26.193729079855256, ""TQQQ"": 73.80627092014474}"
2017-07-28,"{""SQQQ"": 28.176069872968522, ""TQQQ"": 71.82393012703147}"
2017-07-31,"{""SQQQ"": 33.37319826601755, ""TQQQ"": 66.62680173398245}"
2017-08-01,"{""SQQQ"": 31.855339440687548, ""TQQQ"": 68.14466055931246}"
2017-08-02,"{""SQQQ"": 29.803122637776426, ""TQQQ"": 70.19687736222357}"
2017-08-03,"{""SQQQ"": 34.38485513788855, ""TQQQ"": 65.61514486211145}"
2017-08-04,"{""SQQQ"": 33.0986274629242, ""TQQQ"": 66.9013725370758}"
2017-08-07,"{""SQQQ"": 27.171846173668545, ""TQQQ"": 72.82815382633146}"
2017-08-08,"{""SQQQ"": 29.38676875393611, ""TQQQ"": 70.61323124606389}"
2017-08-09,"{""SQQQ"": 31.13068746091887, ""TQQQ"": 68.86931253908114}"
2017-08-10,"{""SQQQ"": 52.880441856385275, ""TQQQ"": 47.11955814361472}"
2017-08-11,"{""SQQQ"": 45.34845556841363, ""TQQQ"": 54.65154443158637}"
2017-08-14,"{""SQQQ"": 32.542307425708294, ""TQQQ"": 67.45769257429171}"
2017-08-15,"{""SQQQ"": 31.92141381022372, ""TQQQ"": 68.07858618977627}"
2017-08-16,"{""SQQQ"": 30.358105021701075, ""TQQQ"": 69.64189497829892}"
2017-08-17,"{""SQQQ"": 50.85301660906798, ""TQQQ"": 49.14698339093203}"
2017-08-18,"{""SQQQ"": 51.23112626827238, ""TQQQ"": 48.76887373172763}"
2017-08-21,"{""SQQQ"": 52.65571743279713, ""TQQQ"": 47.34428256720286}"
2017-08-22,"{""SQQQ"": 38.08353825725802, ""TQQQ"": 61.91646174274198}"
2017-08-23,"{""SQQQ"": 41.95087403838812, ""TQQQ"": 58.04912596161188}"
